杭州市,13600.27,在售楼盘,135,102.35,20482,0571-8668 8999,湖悦岚湾9幢3单元802室,82.83,可售,钱塘新区,暂无资料,http://www.tmsf.com/newhouse/presell_33_1838665986_1880807372.htm
杭州市,13600.27,在售楼盘,135,102.26,20532,0571-8668 8999,湖悦岚湾9幢3单元901室,82.76,可售,钱塘新区,暂无资料,http://www.tmsf.com/newhouse/presell_33_1838665986_1880807372.htm
杭州市,13600.27,在售楼盘,135,102.35,20680,0571-8668 8999,湖悦岚湾9幢3单元902室,82.83,可售,钱塘新区,暂无资料,http://www.tmsf.com/newhouse/presell_33_1838665986_1880807372.htm
city_name,issue_area,sale_state,room_sum,area,sumulation_price,sale_telephone,room_code,room_sale_area,room_sale_state,region,layout,url
杭州市,12526.78,在售楼盘,101,138.9,27430,,中骏·鼎湖未来云城10幢1001室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,26430,,中骏·鼎湖未来云城10幢1002室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,26430,,中骏·鼎湖未来云城10幢1003室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,26930,,中骏·鼎湖未来云城10幢1004室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.78,21180,,中骏·鼎湖未来云城10幢101室,109.65,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,27480,,中骏·鼎湖未来云城10幢1101室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,26480,,中骏·鼎湖未来云城10幢1102室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,26480,,中骏·鼎湖未来云城10幢1103室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,26980,,中骏·鼎湖未来云城10幢1104室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,27530,,中骏·鼎湖未来云城10幢1201室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,26530,,中骏·鼎湖未来云城10幢1202室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,26530,,中骏·鼎湖未来云城10幢1203室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,27030,,中骏·鼎湖未来云城10幢1204室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,27580,,中骏·鼎湖未来云城10幢1301室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,26580,,中骏·鼎湖未来云城10幢1302室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,26580,,中骏·鼎湖未来云城10幢1303室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,27080,,中骏·鼎湖未来云城10幢1304室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,27630,,中骏·鼎湖未来云城10幢1401室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,26630,,中骏·鼎湖未来云城10幢1402室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,26630,,中骏·鼎湖未来云城10幢1403室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,27130,,中骏·鼎湖未来云城10幢1404室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,27680,,中骏·鼎湖未来云城10幢1501室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,26680,,中骏·鼎湖未来云城10幢1502室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,26680,,中骏·鼎湖未来云城10幢1503室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,27180,,中骏·鼎湖未来云城10幢1504室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,27730,,中骏·鼎湖未来云城10幢1601室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,26730,,中骏·鼎湖未来云城10幢1602室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,26730,,中骏·鼎湖未来云城10幢1603室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,27230,,中骏·鼎湖未来云城10幢1604室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,27780,,中骏·鼎湖未来云城10幢1701室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,26780,,中骏·鼎湖未来云城10幢1702室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,26780,,中骏·鼎湖未来云城10幢1703室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,27280,,中骏·鼎湖未来云城10幢1704室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,27830,,中骏·鼎湖未来云城10幢1801室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,26830,,中骏·鼎湖未来云城10幢1802室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,26830,,中骏·鼎湖未来云城10幢1803室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,27330,,中骏·鼎湖未来云城10幢1804室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,27880,,中骏·鼎湖未来云城10幢1901室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,26880,,中骏·鼎湖未来云城10幢1902室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,26880,,中骏·鼎湖未来云城10幢1903室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,27380,,中骏·鼎湖未来云城10幢1904室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,27930,,中骏·鼎湖未来云城10幢2001室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,26930,,中骏·鼎湖未来云城10幢2002室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,26930,,中骏·鼎湖未来云城10幢2003室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,27430,,中骏·鼎湖未来云城10幢2004室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,23680,,中骏·鼎湖未来云城10幢201室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,22680,,中骏·鼎湖未来云城10幢202室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,22680,,中骏·鼎湖未来云城10幢203室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,23180,,中骏·鼎湖未来云城10幢204室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,27980,,中骏·鼎湖未来云城10幢2101室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,26980,,中骏·鼎湖未来云城10幢2102室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,26980,,中骏·鼎湖未来云城10幢2103室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,27480,,中骏·鼎湖未来云城10幢2104室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,28030,,中骏·鼎湖未来云城10幢2201室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,27030,,中骏·鼎湖未来云城10幢2202室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,27030,,中骏·鼎湖未来云城10幢2203室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,27530,,中骏·鼎湖未来云城10幢2204室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,28050,,中骏·鼎湖未来云城10幢2301室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,27080,,中骏·鼎湖未来云城10幢2302室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,27080,,中骏·鼎湖未来云城10幢2303室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,27580,,中骏·鼎湖未来云城10幢2304室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,28050,,中骏·鼎湖未来云城10幢2401室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,27130,,中骏·鼎湖未来云城10幢2402室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,27130,,中骏·鼎湖未来云城10幢2403室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,27630,,中骏·鼎湖未来云城10幢2404室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,28050,,中骏·鼎湖未来云城10幢2501室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,27180,,中骏·鼎湖未来云城10幢2502室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,27180,,中骏·鼎湖未来云城10幢2503室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,27680,,中骏·鼎湖未来云城10幢2504室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,27550,,中骏·鼎湖未来云城10幢2601室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,26680,,中骏·鼎湖未来云城10幢2602室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,26680,,中骏·鼎湖未来云城10幢2603室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,27180,,中骏·鼎湖未来云城10幢2604室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,25180,,中骏·鼎湖未来云城10幢301室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,24180,,中骏·鼎湖未来云城10幢302室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,24180,,中骏·鼎湖未来云城10幢303室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,24680,,中骏·鼎湖未来云城10幢304室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,25180,,中骏·鼎湖未来云城10幢401室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,24180,,中骏·鼎湖未来云城10幢402室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,24180,,中骏·鼎湖未来云城10幢403室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,24680,,中骏·鼎湖未来云城10幢404室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,27180,,中骏·鼎湖未来云城10幢501室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,26180,,中骏·鼎湖未来云城10幢502室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,26180,,中骏·鼎湖未来云城10幢503室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,26680,,中骏·鼎湖未来云城10幢504室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,27230,,中骏·鼎湖未来云城10幢601室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,26230,,中骏·鼎湖未来云城10幢602室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,26230,,中骏·鼎湖未来云城10幢603室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,26730,,中骏·鼎湖未来云城10幢604室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,27280,,中骏·鼎湖未来云城10幢701室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,26280,,中骏·鼎湖未来云城10幢702室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,26280,,中骏·鼎湖未来云城10幢703室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,26780,,中骏·鼎湖未来云城10幢704室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,27330,,中骏·鼎湖未来云城10幢801室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,26330,,中骏·鼎湖未来云城10幢802室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,26330,,中骏·鼎湖未来云城10幢803室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,26830,,中骏·鼎湖未来云城10幢804室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,27380,,中骏·鼎湖未来云城10幢901室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,26380,,中骏·鼎湖未来云城10幢902室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,108.86,26380,,中骏·鼎湖未来云城10幢903室,86.01,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,138.9,26880,,中骏·鼎湖未来云城10幢904室,109.75,可售,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,164,0,,中骏·鼎湖未来云城10幢雪海路44室,159.46,限制房产,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,210.03,0,,中骏·鼎湖未来云城10幢雪海路52室,204.22,限制房产,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,241.9,0,,中骏·鼎湖未来云城10幢雪海路54室,235.21,限制房产,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
杭州市,12526.78,在售楼盘,101,256.44,0,,中骏·鼎湖未来云城10幢雪海路56室,249.34,限制房产,南苑街道,暂无资料,http://www.tmsf.com/newhouse/presell_330184_1691738300_12686730.htm
area,city_name,issue_area,layout,region,room_code,room_sale_area,room_sale_state,room_sum,sale_state,sale_telephone,sumulation_price,url
351.56,杭州市,29063.48,暂无资料,拱墅,建发·缦云7幢1001室,241.9,可售,90,在售楼盘,0571-56685555,0,http://www.tmsf.com/newhouse/presell_33_1710044699_1879755541.htm
318.68,杭州市,29063.48,暂无资料,拱墅,建发·缦云6幢1001室,223.72,可售,90,在售楼盘,0571-56685555,0,http://www.tmsf.com/newhouse/presell_33_1710044699_1879755541.htm
318.67,杭州市,29063.48,暂无资料,拱墅,建发·缦云3幢1001室,223.72,可售,90,在售楼盘,0571-56685555,0,http://www.tmsf.com/newhouse/presell_33_1710044699_1879755541.htm
318.28,杭州市,29063.48,暂无资料,拱墅,建发·缦云6幢1002室,223.44,可售,90,在售楼盘,0571-56685555,0,http://www.tmsf.com/newhouse/presell_33_1710044699_1879755541.htm
318.28,杭州市,29063.48,暂无资料,拱墅,建发·缦云3幢1002室,223.44,可售,90,在售楼盘,0571-56685555,0,http://www.tmsf.com/newhouse/presell_33_1710044699_1879755541.htm
326.19,杭州市,29063.48,暂无资料,拱墅,建发·缦云7幢1002室,224.44,可售,90,在售楼盘,0571-56685555,0,http://www.tmsf.com/newhouse/presell_33_1710044699_1879755541.htm
257.79,杭州市,29063.48,暂无资料,拱墅,建发·缦云7幢101室,216.95,可售,90,在售楼盘,0571-56685555,0,http://www.tmsf.com/newhouse/presell_33_1710044699_1879755541.htm
312.28,杭州市,29063.48,暂无资料,拱墅,建发·缦云6幢101室,229.7,可售,90,在售楼盘,0571-56685555,0,http://www.tmsf.com/newhouse/presell_33_1710044699_1879755541.htm
312.83,杭州市,29063.48,暂无资料,拱墅,建发·缦云3幢101室,230.13,可售,90,在售楼盘,0571-56685555,0,http://www.tmsf.com/newhouse/presell_33_1710044699_1879755541.htm
313.43,杭州市,29063.48,暂无资料,拱墅,建发·缦云6幢102室,230.54,可售,90,在售楼盘,0571-56685555,0,http://www.tmsf.com/newhouse/presell_33_1710044699_1879755541.htm
313.44,杭州市,29063.48,暂无资料,拱墅,建发·缦云3幢102室,230.58,可售,90,在售楼盘,0571-56685555,0,http://www.tmsf.com/newhouse/presell_33_1710044699_1879755541.htm
254.43,杭州市,29063.48,暂无资料,拱墅,建发·缦云7幢102室,248.32,可售,90,在售楼盘,0571-56685555,0,http://www.tmsf.com/newhouse/presell_33_1710044699_1879755541.htm
351.56,杭州市,29063.48,暂无资料,拱墅,建发·缦云7幢1101室,241.9,可售,90,在售楼盘,0571-56685555,0,http://www.tmsf.com/newhouse/presell_33_1710044699_1879755541.htm
318.67,杭州市,29063.48,暂无资料,拱墅,建发·缦云3幢1101室,223.72,可售,90,在售楼盘,0571-56685555,0,http://www.tmsf.com/newhouse/presell_33_1710044699_1879755541.htm
318.68,杭州市,29063.48,暂无资料,拱墅,建发·缦云6幢1101室,223.72,可售,90,在售楼盘,0571-56685555,0,http://www.tmsf.com/newhouse/presell_33_1710044699_1879755541.htm
318.28,杭州市,29063.48,暂无资料,拱墅,建发·缦云3幢1102室,223.44,可售,90,在售楼盘,0571-56685555,0,http://www.tmsf.com/newhouse/presell_33_1710044699_1879755541.htm
318.28,杭州市,29063.48,暂无资料,拱墅,建发·缦云6幢1102室,223.44,可售,90,在售楼盘,0571-56685555,0,http://www.tmsf.com/newhouse/presell_33_1710044699_1879755541.htm
326.19,杭州市,29063.48,暂无资料,拱墅,建发·缦云7幢1102室,224.44,可售,90,在售楼盘,0571-56685555,0,http://www.tmsf.com/newhouse/presell_33_1710044699_1879755541.htm
318.67,杭州市,29063.48,暂无资料,拱墅,建发·缦云3幢1201室,223.72,可售,90,在售楼盘,0571-56685555,0,http://www.tmsf.com/newhouse/presell_33_1710044699_1879755541.htm
351.56,杭州市,29063.48,暂无资料,拱墅,建发·缦云7幢1201室,241.9,可售,90,在售楼盘,0571-56685555,0,http://www.tmsf.com/newhouse/presell_33_1710044699_1879755541.htm
318.68,杭州市,29063.48,暂无资料,拱墅,建发·缦云6幢1201室,223.72,可售,90,在售楼盘,0571-56685555,0,http://www.tmsf.com/newhouse/presell_33_1710044699_1879755541.htm
318.28,杭州市,29063.48,暂无资料,拱墅,建发·缦云6幢1202室,223.44,可售,90,在售楼盘,0571-56685555,0,http://www.tmsf.com/newhouse/presell_33_1710044699_1879755541.htm
318.28,杭州市,29063.48,暂无资料,拱墅,建发·缦云3幢1202室,223.44,可售,90,在售楼盘,0571-56685555,0,http://www.tmsf.com/newhouse/presell_33_1710044699_1879755541.htm
326.19,杭州市,29063.48,暂无资料,拱墅,建发·缦云7幢1202室,224.44,可售,90,在售楼盘,0571-56685555,0,http://www.tmsf.com/newhouse/presell_33_1710044699_1879755541.htm
351.56,杭州市,29063.48,暂无资料,拱墅,建发·缦云7幢1301室,241.9,可售,90,在售楼盘,0571-56685555,0,http://www.tmsf.com/newhouse/presell_33_1710044699_1879755541.htm
318.67,杭州市,29063.48,暂无资料,拱墅,建发·缦云3幢1301室,223.72,可售,90,在售楼盘,0571-56685555,0,http://www.tmsf.com/newhouse/presell_33_1710044699_1879755541.htm
318.68,杭州市,29063.48,暂无资料,拱墅,建发·缦云6幢1301室,223.72,可售,90,在售楼盘,0571-56685555,0,http://www.tmsf.com/newhouse/presell_33_1710044699_1879755541.htm
326.19,杭州市,29063.48,暂无资料,拱墅,建发·缦云7幢1302室,224.44,可售,90,在售楼盘,0571-56685555,0,http://www.tmsf.com/newhouse/presell_33_1710044699_1879755541.htm
318.28,杭州市,29063.48,暂无资料,拱墅,建发·缦云6幢1302室,223.44,可售,90,在售楼盘,0571-56685555,0,http://www.tmsf.com/newhouse/presell_33_1710044699_1879755541.htm
318.28,杭州市,29063.48,暂无资料,拱墅,建发·缦云3幢1302室,223.44,可售,90,在售楼盘,0571-56685555,0,http://www.tmsf.com/newhouse/presell_33_1710044699_1879755541.htm
351.56,杭州市,29063.48,暂无资料,拱墅,建发·缦云7幢1401室,241.9,可售,90,在售楼盘,0571-56685555,0,http://www.tmsf.com/newhouse/presell_33_1710044699_1879755541.htm
